nregistro,nombre,principios_activos,pdf_url
71340,LOSARTAN/HIDROCLOROTIAZIDA KRKA 100 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/71340/FT_71340.pdf
82209,"LOSARTAN/HIDROCLOROTIAZIDA KRKA 50 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/82209/FT_82209.pdf
80842,LOSARTAN/HIDROCLOROTIAZIDA LICONSA 100 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/80842/FT_80842.pdf
80841,"LOSARTAN/HIDROCLOROTIAZIDA LICONSA 50 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/80841/FT_80841.pdf
69902,LOSARTAN/HIDROCLOROTIAZIDA MABO 100/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/69902/FT_69902.pdf
69901,"LOSARTAN/HIDROCLOROTIAZIDA MABO 50/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/69901/FT_69901.pdf
68921,LOSARTAN/HIDROCLOROTIAZIDA QUALIGEN 100/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/68921/FT_68921.pdf
68920,"LOSARTAN/HIDROCLOROTIAZIDA QUALIGEN 50/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/68920/FT_68920.pdf
76180,LOSARTAN/HIDROCLOROTIAZIDA RATIO 100 MG/12.5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/76180/FT_76180.pdf
78707,LOSARTAN/HIDROCLOROTIAZIDA RATIO 100 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/78707/FT_78707.pdf
78708,"LOSARTAN/HIDROCLOROTIAZIDA RATIO 50 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/78708/FT_78708.pdf
70346,LOSARTAN/HIDROCLOROTIAZIDA SUN 100 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/70346/FT_70346.pdf
70343,LOSARTAN/HIDROCLOROTIAZIDA SUN 50 mg/12.5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/70343/FT_70343.pdf
69505,LOSARTAN-HIDROCLOROTIAZIDA TARBIS 100/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/69505/FT_69505.pdf
69506,"LOSARTAN-HIDROCLOROTIAZIDA TARBIS 50/12,5 mg COMPRIMIDO RECUBIERTO CON PELICULA EFG",losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/69506/FT_69506.pdf
74569,"LOSARTAN/HIDROCLOROTIAZIDA TEVA-RATIO 100/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/74569/FT_74569.pdf
70597,LOSARTAN/HIDROCLOROTIAZIDA TEVA-RATIO 100/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/70597/FT_70597.pdf
70595,LOSARTAN/HIDROCLOROTIAZIDA TEVA-RATIO 50/12.5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/70595/FT_70595.pdf
69019,LOSARTAN/HIDROCLOROTIAZIDA UR 100/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/69019/FT_69019.pdf
69018,"LOSARTAN/HIDROCLOROTIAZIDA UR 50/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/69018/FT_69018.pdf
69432,"LOSARTAN/HIDROCLOROTIAZIDA VIATRIS 50/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",losartán + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/69432/FT_69432.pdf
58377,LOSEC 20 mg CAPSULAS DURAS GASTRORRESISTENTES,omeprazol,https://cima.aemps.es/cima/pdfs/ft/58377/FT_58377.pdf
63326,LOVASTATINA BEXAL 20 mg COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/63326/FT_63326.pdf
84193,LOVASTATINA GEISER 20 MG COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/84193/FT_84193.pdf
84194,LOVASTATINA GEISER 40 MG COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/84194/FT_84194.pdf
63322,LOVASTATINA KERN PHARMA 20 mg COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/63322/FT_63322.pdf
63323,LOVASTATINA KERN PHARMA 40 mg COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/63323/FT_63323.pdf
63324,LOVASTATINA MABO 20 mg COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/63324/FT_63324.pdf
63325,LOVASTATINA MABO 40 mg COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/63325/FT_63325.pdf
64385,LOVASTATINA PENSA 20 mg COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/64385/FT_64385.pdf
84046,LOVASTATINA SEJMET 20 MG COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/84046/FT_84046.pdf
84047,LOVASTATINA SEJMET 40 MG COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/84047/FT_84047.pdf
63330,LOVASTATINA VIR 20 mg COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/63330/FT_63330.pdf
63907,LOVASTATINA VIR 40 mg COMPRIMIDOS EFG,lovastatina,https://cima.aemps.es/cima/pdfs/ft/63907/FT_63907.pdf
88787,LOVTELAR 800 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,sevelámero,https://cima.aemps.es/cima/pdfs/ft/88787/FT_88787.pdf
62079,"LOXIFAN 2,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",letrozol,https://cima.aemps.es/cima/pdfs/ft/62079/FT_62079.pdf
14534,"LUBRISTESIC 7,5 mg/g POMADA",tetracaína,https://cima.aemps.es/cima/pdfs/ft/14534/FT_14534.pdf
88931,LUDOTIM 120 MG CAPSULAS DURAS GASTRORRESISTENTES,duloxetina,https://cima.aemps.es/cima/pdfs/ft/88931/FT_88931.pdf
88930,LUDOTIM 90 MG CAPSULAS DURAS GASTRORRESISTENTES,duloxetina,https://cima.aemps.es/cima/pdfs/ft/88930/FT_88930.pdf
83957,LUMENTA 10 MG CAPSULAS DURAS DE LIBERACION MODIFICADA EFG,metilfenidato,https://cima.aemps.es/cima/pdfs/ft/83957/FT_83957.pdf
83958,LUMENTA 20 MG CAPSULAS DURAS DE LIBERACION MODIFICADA EFG,metilfenidato,https://cima.aemps.es/cima/pdfs/ft/83958/FT_83958.pdf
83959,LUMENTA 30 MG CAPSULAS DURAS DE LIBERACION MODIFICADA EFG,metilfenidato,https://cima.aemps.es/cima/pdfs/ft/83959/FT_83959.pdf
83960,LUMENTA 40 MG CAPSULAS DURAS DE LIBERACION MODIFICADA EFG,metilfenidato,https://cima.aemps.es/cima/pdfs/ft/83960/FT_83960.pdf
83961,LUMENTA 60 MG CAPSULAS DURAS DE LIBERACION MODIFICADA EFG,metilfenidato,https://cima.aemps.es/cima/pdfs/ft/83961/FT_83961.pdf
02205001,"LUMIGAN 0,3 mg/ml COLIRIO EN SOLUCION",bimatoprost,https://cima.aemps.es/cima/pdfs/ft/02205001/FT_02205001.pdf
06361001,LUMINITY 150 MICROLITROS/ML GAS Y DISOLVENTE PARA SOLUCIÓN PARA DISPERSIÓN INYECTABLE Y PARA PERFUSIÓN,perflutreno,https://cima.aemps.es/cima/pdfs/ft/06361001/FT_06361001.pdf
88470,"LUMOBRY 0,25 MG/ML COLIRIO EN SOLUCION",brimonidina,https://cima.aemps.es/cima/pdfs/ft/88470/FT_88470.pdf
1211603004,LUMYKRAS 240 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,sotorasib,https://cima.aemps.es/cima/pdfs/ft/1211603004/FT_1211603004.pdf
85511,LUNDEOS 1.000 UI CAPSULAS BLANDAS,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/85511/FT_85511.pdf
85512,LUNDEOS 20.000 UI CAPSULAS BLANDAS,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/85512/FT_85512.pdf
54246,LUNDIRAN 250 mg Cápsulas duras,naproxeno,https://cima.aemps.es/cima/pdfs/ft/54246/FT_54246.pdf
89708,"LUNPLORO 0,3 %/0,3 %/0,3 % GAS COMPRIMIDO MEDICINAL",monóxido de carbono + metano + acetileno,https://cima.aemps.es/cima/pdfs/ft/89708/FT_89708.pdf
1221649001,LUNSUMIO 1 MG CONCENTRADO PARA SOLUCION PARA PERFUSION,mosunetuzumab,https://cima.aemps.es/cima/pdfs/ft/1221649001/FT_1221649001.pdf
1221649002,LUNSUMIO 30 MG CONCENTRADO PARA SOLUCION PARA PERFUSION,mosunetuzumab,https://cima.aemps.es/cima/pdfs/ft/1221649002/FT_1221649002.pdf
1221678001,"LUPKYNIS 7,9 MG CAPSULAS BLANDAS",voclosporina,https://cima.aemps.es/cima/pdfs/ft/1221678001/FT_1221678001.pdf
64970,LURAMON 20 mg CAPSULAS DURAS,fluoxetina,https://cima.aemps.es/cima/pdfs/ft/64970/FT_64970.pdf
89812,"LURASIDONA CINFA 18,5 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG",lurasidona,https://cima.aemps.es/cima/pdfs/ft/89812/FT_89812.pdf
89813,LURASIDONA CINFA 37 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG,lurasidona,https://cima.aemps.es/cima/pdfs/ft/89813/FT_89813.pdf
89814,LURASIDONA CINFA 74 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG,lurasidona,https://cima.aemps.es/cima/pdfs/ft/89814/FT_89814.pdf
89405,"LURASIDONA TECNIGEN 18,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",lurasidona,https://cima.aemps.es/cima/pdfs/ft/89405/FT_89405.pdf
89407,LURASIDONA TECNIGEN 37 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lurasidona,https://cima.aemps.es/cima/pdfs/ft/89407/FT_89407.pdf
89408,LURASIDONA TECNIGEN 74 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lurasidona,https://cima.aemps.es/cima/pdfs/ft/89408/FT_89408.pdf
89729,"LURASIDONA TEVA 18,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",lurasidona,https://cima.aemps.es/cima/pdfs/ft/89729/FT_89729.pdf
89730,LURASIDONA TEVA 37 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lurasidona,https://cima.aemps.es/cima/pdfs/ft/89730/FT_89730.pdf
89731,LURASIDONA TEVA 74 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lurasidona,https://cima.aemps.es/cima/pdfs/ft/89731/FT_89731.pdf
1171226001,LUTATHERA 370 MBQ/ML SOLUCION PARA PERFUSION,lutecio (177Lu) oxodotreotida,https://cima.aemps.es/cima/pdfs/ft/1171226001/FT_1171226001.pdf
89104,LUTENCA 40 GBQ/ML PRECURSOR RADIOFARMACÉUTICO EN SOLUCIÓN,lutecio (177Lu) cloruro,https://cima.aemps.es/cima/pdfs/ft/89104/FT_89104.pdf
81114,LUXERA 160 MG/G CREMA,aminolevulinato de metilo,https://cima.aemps.es/cima/pdfs/ft/81114/FT_81114.pdf
1181331001,LUXTURNA 5 x 10¹² GENOMAS VECTORIALES/ML CONCENTRADO Y DISOLVENTE PARA SOLUCION INYECTABLE,voretigén neparvovec,https://cima.aemps.es/cima/pdfs/ft/1181331001/FT_1181331001.pdf
85502,LYDRASO 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/85502/FT_85502.pdf
85503,LYDRASO 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/85503/FT_85503.pdf
85504,LYDRASO 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/85504/FT_85504.pdf
85501,LYDRASO 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/85501/FT_85501.pdf
1211613002,LYFNUA 45 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,gefapixant,https://cima.aemps.es/cima/pdfs/ft/1211613002/FT_1211613002.pdf
114955001,LYMPHOSEEK 50 MICROGRAMOS EQUIPO DE REACTIVOS PARA PREPARACION RADIOFARMACEUTICA,tilmanocept,https://cima.aemps.es/cima/pdfs/ft/114955001/FT_114955001.pdf
65435,"LYOMAA TECHNESCAN 2,0 mg EQUIPO DE REACTIVOS PARA PREPARACION RADIOFARMACEUTICA",albúmina macroagregados para tecnecio (99mTc),https://cima.aemps.es/cima/pdfs/ft/65435/FT_65435.pdf
104279015,LYRICA 100 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/104279015/FT_104279015.pdf
04279018,LYRICA 150 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/04279018/FT_04279018.pdf
04279019,LYRICA 150 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/04279019/FT_04279019.pdf
104279021,LYRICA 200 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/104279021/FT_104279021.pdf
104279034,LYRICA 225 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/104279034/FT_104279034.pdf
04279003,LYRICA 25 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/04279003/FT_04279003.pdf
04279005,LYRICA 25 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/04279005/FT_04279005.pdf
04279024,LYRICA 300 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/04279024/FT_04279024.pdf
04279025,LYRICA 300 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/04279025/FT_04279025.pdf
104279009,LYRICA 50 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/104279009/FT_104279009.pdf
04279012,LYRICA 75 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/04279012/FT_04279012.pdf
04279013,LYRICA 75 MG CAPSULAS DURAS,pregabalina,https://cima.aemps.es/cima/pdfs/ft/04279013/FT_04279013.pdf
1191381001,LYSAKARE 25 G/25 G SOLUCION PARA PERFUSION,arginina + lisina,https://cima.aemps.es/cima/pdfs/ft/1191381001/FT_1191381001.pdf
04273001,LYSODREN 500 mg COMPRIMIDOS,mitotano,https://cima.aemps.es/cima/pdfs/ft/04273001/FT_04273001.pdf
1201422011,LYUMJEV 100 unidades/ml JUNIOR KWIKPEN SOLUCION INYECTABLE EN PLUMA PRECARGADA,insulina lispro,https://cima.aemps.es/cima/pdfs/ft/1201422011/FT_1201422011.pdf
1201422001,LYUMJEV 100 unidades/ml SOLUCION INYECTABLE EN VIAL,insulina lispro,https://cima.aemps.es/cima/pdfs/ft/1201422001/FT_1201422001.pdf
1201422016,LYUMJEV 100 unidades/ml TEMPO PEN SOLUCION INYECTABLE EN PLUMA PRECARGADA,insulina lispro,https://cima.aemps.es/cima/pdfs/ft/1201422016/FT_1201422016.pdf
1201422014,LYUMJEV 200 unidades/ml KWIKPEN SOLUCION INYECTABLE EN PLUMA PRECARGADA,insulina lispro,https://cima.aemps.es/cima/pdfs/ft/1201422014/FT_1201422014.pdf
12811005,LYXUMIA 10 MICROGRAMOS + 20 MICROGRAMOS SOLUCION INYECTABLE,lixisenatida,https://cima.aemps.es/cima/pdfs/ft/12811005/FT_12811005.pdf
12811001,LYXUMIA 10 MICROGRAMOS SOLUCION INYECTABLE,lixisenatida,https://cima.aemps.es/cima/pdfs/ft/12811001/FT_12811001.pdf
12811003,LYXUMIA 20 MICROGRAMOS SOLUCION INYECTABLE,lixisenatida,https://cima.aemps.es/cima/pdfs/ft/12811003/FT_12811003.pdf
82114,MAALOX 400 MG/400 MG COMPRIMIDOS MASTICABLES,aluminio hidróxido + magnesio hidróxido,https://cima.aemps.es/cima/pdfs/ft/82114/FT_82114.pdf
82113,MAALOX 460 MG/400 MG SUSPENSION ORAL EN SOBRE,aluminio hidróxido + magnesio hidróxido,https://cima.aemps.es/cima/pdfs/ft/82113/FT_82113.pdf
71882,MABOCLOP 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,clopidogrel,https://cima.aemps.es/cima/pdfs/ft/71882/FT_71882.pdf
88746,MABRON 100 MG/2 ML SOLUCION INYECTABLE Y PARA PERFUSION EFG,tramadol,https://cima.aemps.es/cima/pdfs/ft/88746/FT_88746.pdf
198067003,MABTHERA 1400 MG SOLUCION PARA INYECCION SUBCUTANEA,rituximab,https://cima.aemps.es/cima/pdfs/ft/198067003/FT_198067003.pdf
65292,MACIL 200 MG GRANULADO PARA SOLUCION ORAL EFG,acetilcisteína,https://cima.aemps.es/cima/pdfs/ft/65292/FT_65292.pdf
65293,MACIL 600 mg POLVO EFERVESCENTE EFG,acetilcisteína,https://cima.aemps.es/cima/pdfs/ft/65293/FT_65293.pdf
85239,MACROAGREGADOS DE ALBUMINA HUMANA CURIUM 2 MG EQUIPO DE REACTIVOS PARA PREPARACION RADIOFARMACEUTICA,albúmina macroagregados para tecnecio (99mTc),https://cima.aemps.es/cima/pdfs/ft/85239/FT_85239.pdf
89285,"MACROAGREGADOS DE ALBÚMINA HUMANA MEDI-RADIOPHARMA 2,5 MG EQUIPO DE REACTIVOS PARA PREPARACIÓN RADIOFARMACÉUTICA",albúmina macroagregados para tecnecio (99mTc),https://cima.aemps.es/cima/pdfs/ft/89285/FT_89285.pdf
84126,MACROGOL AUROVITAS 10 G POLVO PARA SOLUCION ORAL EN SOBRE,macrogol,https://cima.aemps.es/cima/pdfs/ft/84126/FT_84126.pdf
84127,MACROGOL AUROVITAS 4 G POLVO PARA SOLUCION ORAL EN SOBRE,macrogol,https://cima.aemps.es/cima/pdfs/ft/84127/FT_84127.pdf
73446,MACROGOL SANDOZ 13.7 g POLVO PARA SOLUCION ORAL,macrogol 3350 + electrolitos,https://cima.aemps.es/cima/pdfs/ft/73446/FT_73446.pdf
62162,MADOPAR RETARD 100/25 mg CAPSULAS DURAS DE LIBERACION PROLONGADA,levodopa + benserazida,https://cima.aemps.es/cima/pdfs/ft/62162/FT_62162.pdf
52146,MADOPAR 200mg/50 mg COMPRIMIDOS,levodopa + benserazida,https://cima.aemps.es/cima/pdfs/ft/52146/FT_52146.pdf
41134,MAGION 450 mg COMPRIMIDOS MASTICABLES,magaldrato,https://cima.aemps.es/cima/pdfs/ft/41134/FT_41134.pdf
79724,MAGNESIA LAINCO 200 MG/ML SUSPENSION ORAL,magnesio hidróxido,https://cima.aemps.es/cima/pdfs/ft/79724/FT_79724.pdf
75371,"MAGNESIA LAINCO 2,4 g SUSPENSION ORAL",magnesio hidróxido,https://cima.aemps.es/cima/pdfs/ft/75371/FT_75371.pdf
04283,"MAGNESIA SAN PELLEGRINO 3,6 g POLVO PARA SUSPENSION ORAL",magnesio hidróxido,https://cima.aemps.es/cima/pdfs/ft/04283/FT_04283.pdf
79618,"MAGNESIA SEID 2,4 G POLVO PARA SUSPENSION ORAL",magnesio hidróxido,https://cima.aemps.es/cima/pdfs/ft/79618/FT_79618.pdf
85325,MAGNESIO NM 200 MG POLVO PARA SOLUCIÓN ORAL EN SOBRE,magnesio hidróxido + magnesio lactato,https://cima.aemps.es/cima/pdfs/ft/85325/FT_85325.pdf
54347,"MAGNESIOBOI 48,62 mg COMPRIMIDOS",magnesio lactato,https://cima.aemps.es/cima/pdfs/ft/54347/FT_54347.pdf
4182,MAGNOGENE 53 mg COMPRIMIDOS RECUBIERTOS,magnesio,https://cima.aemps.es/cima/pdfs/ft/4182/FT_4182.pdf
60599,MAGNUROL 5 mg comprimidos,terazosina,https://cima.aemps.es/cima/pdfs/ft/60599/FT_60599.pdf
82909,MAG3 RADIOPHARMACY 1 MG EQUIPO DE REACTIVOS PARA PREPARACION RADIOFARMACEUTICA EFG,betiatida,https://cima.aemps.es/cima/pdfs/ft/82909/FT_82909.pdf
61238,MAG3 TECHNESCAN 1 mg EQUIPO DE REACTIVOS PARA PREPARACION RADIOFARMACEUTICA,betiatida,https://cima.aemps.es/cima/pdfs/ft/61238/FT_61238.pdf
84093,MAINTELYTE SOLUCION PARA PERFUSION,multicomponente,https://cima.aemps.es/cima/pdfs/ft/84093/FT_84093.pdf
59169,MANERIX 150 COMPRIMIDOS RECUBIERTOS CON PELICULA.,moclobemida,https://cima.aemps.es/cima/pdfs/ft/59169/FT_59169.pdf
60824,MANERIX 300 COMPRIMIDOS RECUBIERTOS CON PELICULA,moclobemida,https://cima.aemps.es/cima/pdfs/ft/60824/FT_60824.pdf
88815,MANIDIPINO AUROVITAS 10 MG COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/88815/FT_88815.pdf
88816,MANIDIPINO AUROVITAS 20 MG COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/88816/FT_88816.pdf
77258,MANIDIPINO COMBIX 10 MG COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/77258/FT_77258.pdf
77260,MANIDIPINO COMBIX 20 MG COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/77260/FT_77260.pdf
75032,MANIDIPINO KERN PHARMA 10 mg COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/75032/FT_75032.pdf
75033,MANIDIPINO KERN PHARMA 20 mg COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/75033/FT_75033.pdf
72351,MANIDIPINO RATIOPHARM 10 mg COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/72351/FT_72351.pdf
72352,MANIDIPINO RATIOPHARM 20 mg COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/72352/FT_72352.pdf
73510,MANIDIPINO TEVA 10 mg COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/73510/FT_73510.pdf
73511,MANIDIPINO TEVA 20 mg COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/73511/FT_73511.pdf
73351,MANIDIPINO VIATRIS 10 MG COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/73351/FT_73351.pdf
73352,MANIDIPINO VIATRIS 20 MG COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/73352/FT_73352.pdf
75034,MANIDIPINO VIR 10 mg COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/75034/FT_75034.pdf
75035,MANIDIPINO VIR 20 mg COMPRIMIDOS EFG,manidipino,https://cima.aemps.es/cima/pdfs/ft/75035/FT_75035.pdf
58369,MANIDON HTA 240 mg COMPRIMIDOS DE LIBERACION PROLONGADA,verapamilo,https://cima.aemps.es/cima/pdfs/ft/58369/FT_58369.pdf
53434,MANIDON RETARD 120 mg COMPRIMIDOS DE LIBERACION PROLONGADA,verapamilo,https://cima.aemps.es/cima/pdfs/ft/53434/FT_53434.pdf
60724,MANIDON RETARD 180 mg COMPRIMIDOS DE LIBERACION PROLONGADA,verapamilo,https://cima.aemps.es/cima/pdfs/ft/60724/FT_60724.pdf
39784,"MANIDON 2,5 mg/ml SOLUCION INYECTABLE",verapamilo,https://cima.aemps.es/cima/pdfs/ft/39784/FT_39784.pdf
50891,MANIDON 80 mg COMPRIMIDOS CON CUBIERTA PELICULAR,verapamilo,https://cima.aemps.es/cima/pdfs/ft/50891/FT_50891.pdf
89633,MANOLLIA 10 MG/ML SOLUCION ORAL,lisdexanfetamina,https://cima.aemps.es/cima/pdfs/ft/89633/FT_89633.pdf
88769,MANOLLIA 20 MG CAPSULAS DURAS EFG,lisdexanfetamina,https://cima.aemps.es/cima/pdfs/ft/88769/FT_88769.pdf
88770,MANOLLIA 30 MG CAPSULAS DURAS EFG,lisdexanfetamina,https://cima.aemps.es/cima/pdfs/ft/88770/FT_88770.pdf
88771,MANOLLIA 40 MG CAPSULAS DURAS EFG,lisdexanfetamina,https://cima.aemps.es/cima/pdfs/ft/88771/FT_88771.pdf
88772,MANOLLIA 50 MG CAPSULAS DURAS EFG,lisdexanfetamina,https://cima.aemps.es/cima/pdfs/ft/88772/FT_88772.pdf
88773,MANOLLIA 60 MG CAPSULAS DURAS EFG,lisdexanfetamina,https://cima.aemps.es/cima/pdfs/ft/88773/FT_88773.pdf
88774,MANOLLIA 70 MG CAPSULAS DURAS EFG,lisdexanfetamina,https://cima.aemps.es/cima/pdfs/ft/88774/FT_88774.pdf
78268,MANTINEX FLAS 10 MG COMPRIMIDOS BUCODISPERSABLES EFG,memantina,https://cima.aemps.es/cima/pdfs/ft/78268/FT_78268.pdf
78269,MANTINEX FLAS 20 MG COMPRIMIDOS BUCODISPERSABLES EFG,memantina,https://cima.aemps.es/cima/pdfs/ft/78269/FT_78269.pdf
77580,MANTINEX 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,memantina,https://cima.aemps.es/cima/pdfs/ft/77580/FT_77580.pdf
77581,MANTINEX 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,memantina,https://cima.aemps.es/cima/pdfs/ft/77581/FT_77581.pdf
89662,MANTOMED 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,memantina,https://cima.aemps.es/cima/pdfs/ft/89662/FT_89662.pdf
89661,MANTOMED 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,memantina,https://cima.aemps.es/cima/pdfs/ft/89661/FT_89661.pdf
86637,MAPOLI 25MG/ ML SOLUCION ORAL EFG,sitagliptina,https://cima.aemps.es/cima/pdfs/ft/86637/FT_86637.pdf
84129,MARACEX 20 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION,morfina,https://cima.aemps.es/cima/pdfs/ft/84129/FT_84129.pdf
